Store,Name,Store Status,Address,City,State,Zip Code,Store Address,Report Date
6167,SPEEDEE MART 1515 / COUNCIL BLUFFS,A,2301 S 24TH ST,COUNCIL BLUFFS,IA,51501,POINT (-95.87879 41.23922),01/01/2025
010123,OLY'S C STORE / JEFFERSON,A,208 WEST LINCOLN WAY,JEFFERSON,IA,50129,POINT (-94.37704 42.01528),01/01/2025
5856,STATION MART #1 - EVANSDALE,A,3594 LAFAYETTE ROAD,EVANSDALE,IA,50707,POINT (-92.28798 42.47721),01/01/2025
4584,J & C GROCERY / DUMONT,A,611 MAIN ST,DUMONT,IA,50602,POINT (-92.7951 42.75502),01/01/2025
5779,CASEY'S GENERAL STORE #1609 / ELDON,A,811 W ELM ST,ELDON,IA,52554,POINT (-92.22748 40.92113),01/01/2025
4300,FAREWAY STORES #625 / OSKALOOSA,A,311  3RD AVE W,OSKALOOSA,IA,52577,POINT (-92.64826 41.2926),01/01/2025
4866,TOBACCO HUT #18 / COUNCIL BLUFFS,A,429 VETERANS MEMORIAL,COUNCIL BLUFFS,IA,51501,POINT (-95.85167 41.21928),01/01/2025
5976,CASEY'S GENERAL STORE #2422 / CRESTON,A,403 E TOWNLINE ST,CRESTON,IA,50801,POINT (-94.35706 41.07105),01/01/2025
6013,MILL STREET LIQUOR / LAKE MILLS,I,107 N MILL ST,LAKE MILLS,IA,50450,POINT (-93.535 43.41968),01/01/2025
5167,NEW STAR LIQUOR & TOBACCO  / FT DODG,I,1724 5TH  AVE S,FORT DODGE,IA,50501,POINT (-94.17382 42.50108),01/01/2025
4723,WALGREENS #10557 / CEDAR FALLS,A,2509 WHITETAIL DR,CEDAR FALLS,IA,50613,POINT (-92.47618 42.54046),01/01/2025
010406,EMPIRE LIQUOR AND TOBACCO / HIAWATHA,A,830 ROBINS RD,HIAWATHA,IA,52233,POINT (-91.67297 42.04608),01/01/2025
3901,TARGET STORE T-0878 / FORT DODGE,A,2910  1 AVE S,FORT DODGE,IA,50501,POINT (-94.15705 42.50615),01/01/2025
5896,CASEY'S GENERAL STORE #1126 / WYOMING,A,204 E MAIN ST,WYOMING,IA,52362,POINT (-91.00376 42.0589),01/01/2025
4980,PRONTO BP,A,7305 LAPORTE RD.,WASHBURN,IA,50702,POINT (-92.26507 42.40952),01/01/2025
6329,8 SECONDS / SIDNEY,A,416 CLAY STREET,SIDNEY,IA,51652,POINT (-95.64723 40.74671),01/01/2025
5524,EAST SIDE LIQUOR & GROCERY,I,1116 E NEVADA ST,MARSHALLTOWN,IA,50158,POINT (-92.89304 42.04434),01/01/2025
5740,NEW STAR / KNOXVILLE,A,901 WEST PLEASANT ST,KNOXVILLE,IA,50138,POINT (-93.10786 41.32074),01/01/2025
8803,WEST O BEER,I,503 TERRACE PARK BLVD,WEST OKOBOJI,IA,51351,POINT (-95.14992 43.34547),01/01/2025
5367,CASEY'S GENERAL STORE # 2618/ FREDRICKSBURG,A,215 W MAIN ST.,FREDERICKSBURG,IA,50630,POINT (-92.20211 42.9651),01/01/2025
5448,FAREWAY STORES #177/ FORT MADISON,A,1820 AVENUE H,FORT MADISON,IA,52627,POINT (-91.33089 40.6297),01/01/2025
3707,TARGET STORE T-1768 / CEDAR RAPIDS,A,1030 BLAIRS FERRY RD,CEDAR RAPIDS,IA,52402,POINT (-91.65201 42.03683),01/01/2025
4477,BUCKY'S EXPRESS #17 / COUNCIL BLUFFS,I,1759 MADISON AVE,COUNCIL BLUFFS,IA,51503,POINT (-95.8248 41.24306),01/01/2025
5665,NEW STAR / FORT DODGE,A,704 AVENUE C,FORT DODGE,IA,50501,POINT (-94.19665 42.49759),01/01/2025
4710,WALGREENS #09708 / DUBUQUE,A,55 JOHN F KENNEDY RD,DUBUQUE,IA,52002,POINT (-90.71528 42.49327),01/01/2025
6273,HY-VEE GAS #2 / BURLINGTON,A,3120 AGENCY STREET,BURLINGTON,IA,52601,POINT (-91.13558 40.81524),01/01/2025
5188,KUM & GO #251 / SIOUX CITY,A,1005 GORDON DR,SIOUX CITY,IA,51101,POINT (-96.39705 42.49016),01/01/2025
5261,GM MINI MART,I,"2307, LUCAS STREET",MUSCATINE,IA,52761,POINT (-91.0714 41.42288),01/01/2025
6119,ALLCOOL LIQUORS / WDM,A,5904 ASHWORTH RD,WEST DES MOINES,IA,50266,POINT (-93.78872 41.584),01/01/2025
4766,KEYWEST CONOCO / DUBUQUE,A,2150 TWIN VALLEY DR,DUBUQUE,IA,52003,POINT (-90.67471 42.45996),01/01/2025
2619,HY-VEE WINE AND SPIRITS / WDM,A,1725  74TH ST,WEST DES MOINES,IA,50266,,01/01/2025
4678,FAREWAY STORES #124 / ADEL,A,804 NILE KINNICK DR,ADEL,IA,50003,POINT (-94.01754 41.60994),01/01/2025
2852,CVS PHARMACY #10329 / MERLE HAY,A,2303 MERLE HAY RD,DES MOINES,IA,50310,POINT (-93.6975 41.61588),01/01/2025
9943,RED BOOT DISTILLERY,I,1300 SE LITTLE BEAVER DR. STE 101,GRIMES,IA,50111,POINT (-93.78432 41.67764),01/01/2025
4197,FAREWAY STORES #014 / SERGEANT BLUFF,A,700  1ST ST,SERGEANT BLUFF,IA,51054,POINT (-96.35301 42.40049),01/01/2025
3829,GARY'S FOODS / MT VERNON,A,715  1ST AVE S,MOUNT VERNON,IA,52314,POINT (-91.42246 41.91681),01/01/2025
4856,BROTHERS MARKET / LISBON,A,930 COMMERCIAL ST,LISBON,IA,52253,POINT (-91.40119 41.91865),01/01/2025
6276,KWIK STAR #1160 / LE MARS,A,321 5TH AVE SW,LE MARS,IA,51031,POINT (-96.17434 42.78868),01/01/2025
5353,NEW STAR / PELLA,A,977 198TH PL.,PELLA,IA,50219,POINT (-92.95355 41.38102),01/01/2025
4201,FAREWAY STORES #022 / SIOUX CITY,A,4040 WAR EAGLE DR,SIOUX CITY,IA,51109,POINT (-96.46137 42.49481),01/01/2025
2517,HY-VEE FOOD STORE #1 (1449) / NEWTON,A,1501 FIRST AVENUE EAST,NEWTON,IA,50208,POINT (-93.03507 41.69897),01/01/2025
5836,CASEY'S GENERAL STORE #1612 / MOUNT PLEASANT,A,400 W WASHINGTON ST,MOUNT PLEASANT,IA,52641,POINT (-91.55787 40.96592),01/01/2025
5943,1ST AVE BP / CEDAR RAPIDS,I,1581 1ST AVE,CEDAR RAPIDS,IA,52402,POINT (-91.64984 41.98954),01/01/2025
5843,LEAF BROTHERS CIGARS / WDM,I,9500 UNIVERSITY AVE #1101 LIQUOR ROOM,WEST DES MOINES,IA,50266,POINT (-93.81621 41.60047),01/01/2025
5954,OLD 34 GAS & GRILL / DANVILLE,I,305 E HWY 34,DANVILLE,IA,52623,POINT (-91.31118 40.86389),01/01/2025
6060,A TO Z LIQUOR / CHEROKEE,I,114 S 2ND ST,CHEROKEE,IA,51012,POINT (-95.55131 42.749),01/01/2025
010355,HAWKEYE DOWNS BP / CEDAR RAPIDS,I,4713 6TH ST SW,CEDAR RAPIDS,IA,52404,POINT (-91.67627 41.93241),01/01/2025
5021,KUM & GO #608 / OKOBOJI,A,1001 SANBORN AVE,OKOBOJI,IA,51355,POINT (-95.12921 43.38217),01/01/2025
4787,380BP / SWISHER,A,2722 NE 120TH ST,SWISHER,IA,52338,POINT (-91.66457 41.84872),01/01/2025
4077,XO FOOD AND LIQUOR,I,428 FRANKLIN ST,WATERLOO,IA,50703,POINT (-92.33451 42.5015),01/01/2025
5767,CASEY'S GENERAL STORE #1678 / OTTUMWA,A,346 RICHMOND AVE,OTTUMWA,IA,52501,POINT (-92.42832 41.00612),01/01/2025
3648,FAIRBANK FOOD CENTER,I,102  4TH ST NORTH BOX 434,FAIRBANK,IA,50629,POINT (-92.04734 42.63964),01/01/2025
5295,YESWAY STORE # 10023/ WATERLOO,I,117 SAN MARNAN DR E,WATERLOO,IA,50702,POINT (-92.35584 42.45784),01/01/2025
5253,THE CORNER STORE,A,"4200, LEWIS ACCESS RD",CENTER POINT,IA,52213,POINT (-91.77471 42.18179),01/01/2025
5961,CASEY'S GENERAL STORE #63 / ROCK RAPIDS,I,709 1ST AVE,ROCK RAPIDS,IA,51246,POINT (-96.17512 43.4319),01/01/2025
010058,WEST SIDE GROCERY,I,1802 WEST 7TH STREET,DAVENPORT,IA,52802,POINT (-90.60132 41.52677),01/01/2025
5921,CASEY'S GENERAL STORE #2099 / CLIVE,A,2250 WOODLANDS PKWY,CLIVE,IA,50325,POINT (-93.80081 41.61465),01/01/2025
5562,CASEY'S GENERAL STORE #2553 / REDFIELD,A,425 2ND ST.,REDFIELD,IA,50233,POINT (-94.19684 41.58432),01/01/2025
5804,CASEY'S GENERAL STORE #2030 / CLINTON,A,1336 CAMANCHE AVE,CLINTON,IA,52732,POINT (-90.20072 41.83077),01/01/2025
6077,G CORNER / CEDAR FALLS,I,2125 COLLEGE ST STE D1,CEDAR FALLS,IA,50613,POINT (-92.45579 42.518),01/01/2025
6235,WORLD LIQUOR & TOBACCO + VAPORS / ADEL,I,918 COURT ST.,ADEL,IA,50003,POINT (-94.01968 41.61825),01/01/2025
010339,CASEY'S #4294 / CORYDON,A,200 EAST JEFFERSON STREET,CORYDON,IA,50060,POINT (-93.31695 40.75716),01/01/2025
4402,KUM & GO #80 / RIVERSIDE,A,1178 ENTERPRISE DR,RIVERSIDE,IA,52327,POINT (-91.55461 41.48737),01/01/2025
6212,HAMPTON CROSSROADS / HAMPTON,I,4 4TH STREET SOUTHEAST,HAMPTON,IA,50441,POINT (-93.20248 42.7417),01/01/2025
010041,HY-VEE (1516) / PELLA,A,118 SOUTHEAST 9TH STREET,PELLA,IA,50219,POINT (-92.90226 41.39634),01/01/2025
5071,JEFF'S MARKET / DURANT,A,408 6TH AVE,DURANT,IA,52747,POINT (-90.91174 41.60058),01/01/2025
5028,MIDTOWN LIQUOR,A,1100 E 5TH ST,STORM LAKE,IA,50588,POINT (-95.18713 42.64453),01/01/2025
4172,SHAMROCK SPIRITS,A,1204 WATER ST PO BOX 177,ALDEN,IA,50006,POINT (-93.37642 42.52046),01/01/2025
4467,KUM & GO #438 / MUSCATINE,A,1429 PARK AVE,MUSCATINE,IA,52761,POINT (-91.03062 41.44165),01/01/2025
010287,BREW OIL #80 / WEST DES MOINES,A,136 1ST STREET,WEST DES MOINES,IA,50265,POINT (-93.70375 41.57074),01/01/2025
010178,BANI'S / CEDAR FALLS,A,2128 COLLEGE STREET,CEDAR FALLS,IA,50613,POINT (-92.45579 42.51808),01/01/2025
2694,HY-VEE FAST & FRESH EXPRESS - JEFFERSON,A,106 W WASHINGTON STREET STE.3,JEFFERSON,IA,50129,POINT (-94.37572 42.01723),01/01/2025
010388,CASEY'S  #4553 / CEDAR FALLS,A,1525 WEST RIDGEWAY AVENUE,CEDAR FALLS,IA,50613,POINT (-92.46091 42.46946),01/01/2025
010428,SHORT STOP / BOONE,A,1735 MAMIE EISENHOWER AVE.,BOONE,IA,50036,POINT (-93.86417 42.05969),01/01/2025
5237,WORLD LIQUOR & TOBACCO + VAPE,A,606 N 15TH ST,FORT DODGE,IA,50501,POINT (-94.17794 42.51218),01/01/2025
010209,CRESTON LIQUORS / CRESTON,I,804 LAUREL STREET STE A,CRESTON,IA,50801,POINT (-94.37329 41.04713),01/01/2025
5671,RUSS'S MARKET #30,A,902 SOUTH LOCUST,GLENWOOD,IA,51534,POINT (-95.74638 41.03837),01/01/2025
5380,TRANSIT GENERAL STORE,I,2324 TRANSIT PLAZA,SIOUX CITY,IA,51106,POINT (-96.37867 42.47635),01/01/2025
010074,COSTCO WHOLESALE #1630 / ANKENY,A,4000 NE SPECTRUM DRIVE,ANKENY,IA,50021,POINT (-93.56661 41.76371),01/01/2025
5694,FLASHMART #104,I,1704 S. STORY STREET,BOONE,IA,50036,POINT (-93.87931 42.03684),01/01/2025
010133,LATIMER GROCERY / LATIMER,A,110 NORTH AKIR STREET,LATIMER,IA,50452,POINT (-93.36825 42.76387),01/01/2025
2674,HY-VEE FOOD STORE / LAMONI,A,720 EAST MAIN,LAMONI,IA,50140,POINT (-93.9247 40.62366),01/01/2025
5510,KUM & GO #1443 / WILLIAMSBURG,A,2177 M AVE,WILLIAMSBURG,IA,52361,POINT (-92.0668 41.69125),01/01/2025
010440,JJ'S VALLEY MART / ROCK VALLEY,A,2005 10TH STREET,ROCK VALLEY,IA,51247,POINT (-96.28788 43.20004),01/01/2025
6290,S & S MEATS AND SPIRITS / OSAGE,A,508 MAIN STREET,OSAGE,IA,50461,POINT (-92.81398 43.28406),01/01/2025
010191,WEVER JUNCTION INC / WEVER,A,1621 GREEN BAY ROAD,WEVER,IA,52658,POINT (-91.2274 40.71744),01/01/2025
6104,BREW OIL #33 / STORM LAKE,A,1201 LAKESHORE DR,STORM LAKE,IA,50588,POINT (-95.1861 42.63498),01/01/2025
010158,BP EXPRESS / WEST UNION,A,300 IOWA 150,WEST UNION,IA,52175,POINT (-91.81443 42.96497),01/01/2025
4661,QUIK TRIP #531 / GRIMES,A,"1900, SE 37TH ST",GRIMES,IA,50111,POINT (-93.77415 41.6579),01/01/2025
5469,CHROME TRUCK STOP,A,211 HIGHWAY 18 E.,ALGONA,IA,50511,POINT (-94.23583 43.08367),01/01/2025
5091,KUM & GO #1436 / MUSCATINE,A,416 CEDAR ST,MUSCATINE,IA,52671,POINT (-91.04529 41.42422),01/01/2025
5799,CASEY'S GENERAL STORE #2472 / NICHOLS,A,1334 HWY 22,NICHOLS,IA,52766,POINT (-91.30411 41.48068),01/01/2025
3562,WAL-MART 0797 / W BURLINGTON,A,324 WEST AGENCY RD,WEST BURLINGTON,IA,52655,POINT (-91.16011 40.81418),01/01/2025
010457,TARGET STORE T-2909 / WAUKEE,A,900 SOUTHEAST LAUREL STREET,WAUKEE,IA,50263,POINT (-93.85613 41.61191),01/01/2025
3742,WAL-MART 1625 / LEMARS,A,1111 HOLTON DR,LE MARS,IA,51031,POINT (-96.18537 42.78092),01/01/2025
3726,WAL-MART 1285 / OTTUMWA,A,1940 VENTURE DR,OTTUMWA,IA,52501,POINT (-92.45612 41.01303),01/01/2025
6206,EAST SIDE LIQUOR & GROCERY / MARSHALLTOWN,I,1116 EAST NEVADA STREET,MARSHALLTOWN,IA,50158,POINT (-92.89304 42.04434),01/01/2025
6088,NEW STARR / FORT DODGE,I,1923 5TH AVE S,FORT DODGE,IA,50501,POINT (-94.17115 42.5011),01/01/2025
010038,KUM & GO #1074 / WDM,A,330 JORDAN CREEK PARKWAY,WEST DES MOINES,IA,50266,POINT (-93.80923 41.56413),01/01/2025
4268,FAREWAY STORES #531 / ALGONA,A,1905 HIGHWAY 18 E,ALGONA,IA,50511,POINT (-94.21379 43.0831),01/01/2025
5144,SAM'S CLUB 6979 / ANKENY,A,4625 SE DELAWARE AVE,ANKENY,IA,50021,POINT (-93.5784 41.69088),01/01/2025
5821,CASEY'S GENERAL STORE #3645 / LONE TREE,A,302 N DEVOE ST,LONE TREE,IA,52755,POINT (-91.42569 41.49013),01/01/2025
5932,IOWA CITY BP,I,2875 COMMERCE DR,IOWA CITY,IA,52240,POINT (-91.48082 41.62841),01/01/2025
6065,SUPER SAVER LIQUOR / DAVENPORT,I,1610 ROCKINGHAM RD,DAVENPORT,IA,52802,POINT (-90.59928 41.52029),01/01/2025
6124,FOXY'S LIQUOR / PRO SHOP / DIKE,A,355 COUNTRY CLUB LN,DIKE,IA,50624,POINT (-92.61153 42.4669),01/01/2025
5677,YESWAY STORE #1198 / SWEA CITY,A,101 4TH AVE W,SWEA CITY,IA,50590,POINT (-94.30789 43.38496),01/01/2025
010021,WORLD CLASS LIQUOR AND TOBACCO / BONDURANT,A,96 PAINE CIRCLE SE 1 & 2,BONDURANT,IA,50035,POINT (-93.46327 41.70052),01/01/2025
5517,MEPO FOODS / MEDIAPOLIS,A,111 WAPELLO ST N,MEDIAPOLIS,IA,52637,POINT (-91.17004 41.00853),01/01/2025
010094,CASEY'S #6134 / COUNCIL BLUFFS,A,3501 WEST BROADWAY,COUNCIL BLUFFS,IA,51501,POINT (-95.9027 41.26168),01/01/2025
4346,ROY'S FOODLAND,A,105 PEARL ST,SHELLSBURG,IA,52332,POINT (-91.86889 42.09427),01/01/2025
5050,FAREWAY STORES #147 / CARLISLE,A,"1115, BLUESTEM DR",CARLISLE,IA,50047,POINT (-93.49997 41.49873),01/01/2025
5315,BROTHER'S MARKET WINE AND SPIRITS,I,110 SOUTH MAIN STREET,SIGOURNEY,IA,52591,POINT (-92.20517 41.33328),01/01/2025
5750,CASEY'S GENERAL STORE #2920 / ANKENY,A,1010 SE NATIONAL DR,ANKENY,IA,50021,POINT (-93.58178 41.70501),01/01/2025
6055,CASEY'S GENERAL STORE #1428 / MILO,A,426 N 2ND ST,MILO,IA,50166,POINT (-93.43954 41.29109),01/01/2025
6152,HAWKEYE SMOKE SHOP / FAIRFIELD,I,53 N COURT ST,FAIRFIELD,IA,52556,POINT (-91.9625 41.00727),01/01/2025
2593,HY-VEE FOOD STORE / CARROLL,A,905 US HIGHWAY 30 WEST,CARROLL,IA,51401,POINT (-94.87692 42.07095),01/01/2025
010323,TOBACCO 4 LESS / DAVENPORT,A,3545 EASTERN AVENUE,DAVENPORT,IA,52807,POINT (-90.55103 41.55643),01/01/2025
010138,BRADY MART / DAVENPORT,A,3107 NORTH BRADY STREET,DAVENPORT,IA,52803,POINT (-90.56972 41.55216),01/01/2025
010077,HAWKS SMOKE SHOP / MARION,A,1396 7TH AVE,MARION,IA,52302,POINT (-91.5949 42.03329),01/01/2025
4129,CYCLONE LIQUORS,A,626 LINCOLN WAY,AMES,IA,50010,POINT (-93.61907 42.0229),01/01/2025
010416,LIQUOR LAND / DES MOINES,A,4995 MERLE HAY ROAD,DES MOINES,IA,50310,POINT (-93.6972 41.65096),01/01/2025
010262,JAY BROS / WILLIAMS,I,3065 220TH STREET,WILLIAMS,IA,50271,POINT (-93.56519 42.47216),01/01/2025
010275,UNIVERSITY MARKET / DES MOINES,A,2231 EAST UNIVERSITY AVENUE,DES MOINES,IA,50317,POINT (-93.57553 41.60023),01/01/2025
6070,BIG 10 MART #11 / DUBUQUE,A,3300 ASBURY RD,DUBUQUE,IA,52001,POINT (-90.72113 42.51248),01/01/2025
5709,JW LIQUOR,I,4518 MORTONSEN STREET SUITE #109,AMES,IA,50014,POINT (-93.67957 42.01122),01/01/2025
010474,MARTELLE STORE / MARTELLE,A,400 SOUTH MILITARY STREET,MARTELLE,IA,52305,POINT (-91.36098 42.02012),01/01/2025
2507,HY-VEE FOOD STORE #1 (1042) / BURLINGTON,A,939 ANGULAR,BURLINGTON,IA,52601,POINT (-91.11086 40.80188),01/01/2025
6339,AINSWORTH FOUR CORNERS / AINSWORTH,A,3112 IOWA 92,AINSWORTH,IA,52201,POINT (-91.53558 41.29086),01/01/2025
5413,LIL' CHUBS CORNER STOP,A,712 S OAK ST,INWOOD,IA,51240,POINT (-96.43084 43.30211),01/01/2025
010230,FAST LANE / BURLINGTON,I,1532 OSBORN STREET,BURLINGTON,IA,52601,POINT (-91.11263 40.82447),01/01/2025
2709,HY-VEE FAST AND FRESH - DUBUQUE,A,2435 NW ARTERIAL,DUBUQUE,IA,52002,POINT (-90.74219 42.51802),01/01/2025
4728,WALGREENS #05077 / IOWA CITY,A,2214 MUSCATINE AVE,IOWA CITY,IA,52240,POINT (-91.5029 41.64954),01/01/2025
6139,SUPER SAVER TOBACCO & LIQUOR / DAVENPORT,A,1610 ROCKINGHAM RD,DAVENPORT,IA,52802,POINT (-90.59928 41.52029),01/01/2025
4956,THE COOLER,A,"4920, JOHNSON AVE NW",CEDAR RAPIDS,IA,52405,POINT (-91.7343 41.96805),01/01/2025
4150,FAREWAY STORES #951 / WATERLOO,A,40  W SAN MARNAN,WATERLOO,IA,50701,POINT (-92.35741 42.4575),01/01/2025
6001,CASEY'S GENERAL STORE #1131 / DYSART,A,201 HWY 21,DYSART,IA,52224,POINT (-92.29919 42.17274),01/01/2025
4744,WALGREENS #03875 / CEDAR RAPIDS,A,2821 1ST AVE SE,CEDAR RAPIDS,IA,52402,POINT (-91.63481 42.00552),01/01/2025
5867,K FOOD MART / MONTICELLO,I,616 S MAIN ST,MONTICELLO,IA,52310,POINT (-91.18594 42.23292),01/01/2025
6258,FORT MADISON TOBACCO AND LIQUOR OUTLET PLUS / FORT MADISON,A,1735 AVENUE H,FORT MADISON,IA,52627,POINT (-91.32981 40.63022),01/01/2025
5735,SUPER SAVER LIQUOR -MUSCATINE,I,1510 A ISETT AVENUE,MUSCATINE,IA,52761,POINT (-91.04356 41.43895),01/01/2025
5335,EXPO LIQUOR,A,1810 STATE STREET,BETTENDORF,IA,52722,POINT (-90.50689 41.52528),01/01/2025
4590,CASEY'S GENERAL STORE #3045 / CEDAR FALLS,A,"601, MAIN ST",CEDAR FALLS,IA,50613,POINT (-92.44559 42.53293),01/01/2025
4433,KUM & GO #1024  PLEASANT HILL,A,5970 MORNING STAR CT,PLEASANT HILL,IA,50317,POINT (-93.4923 41.59779),01/01/2025
010524,"KYAW FAMILY, INC / STORM LAKE",A,812 FLINDT DRIVE,STORM LAKE,IA,50588,POINT (-95.18881 42.64551),01/01/2025
6033,CASEY'S GENERAL STORE #2477 / LE MARS,A,101 5TH AVE SW,LE MARS,IA,51031,POINT (-96.17377 42.7915),01/01/2025
5831,CASEY'S GENERAL STORE #1828 / WEBSTER CITY,A,1300 2ND ST,WEBSTER CITY,IA,50595,POINT (-93.83586 42.46955),01/01/2025
9048,ARTISAN GRAIN DISTILLERY,I,318 E 2ND ST,DAVENPORT,IA,52801,POINT (-90.57031 41.52131),01/01/2025
5852,CASEY'S GENERAL STORE #2256 - DEWITT,A,1515 11TH STREET,DEWITT,IA,52742,POINT (-90.55246 41.82572),01/01/2025
4623,CASEY'S GENERAL STORE #1493 / VAN METER,A,700 DEBRA DR,VAN METER,IA,50261,POINT (-93.95114 41.53282),01/01/2025
5209,KWIK STOP #848 / DUBUQUE,A,3201 CENTRAL AVE,DUBUQUE,IA,52001,POINT (-90.68304 42.52775),01/01/2025
3688,FREDERICKSBURG FOOD CENTER,I,100 W MAIN ST,FREDERICKSBURG,IA,50630,POINT (-92.19948 42.96511),01/01/2025
010302,SIOUX-PER CENTER / SIOUX CENTER,A,1212 NORTH MAIN AVENUE,SIOUX CENTER,IA,51250,POINT (-96.17574 43.09082),01/01/2025
010421,KIMMES LE MARS COUNTRY STORE #08 / LE MARS,A,436 PLYMOUTH STREET SW,LE MARS,IA,51031,POINT (-96.17342 42.79305),01/01/2025
5077,WAL-MART 3150 / COUNCIL BLUFFS,A,1800 N 16TH ST,COUNCIL BLUFFS,IA,51501,POINT (-95.86821 41.27938),01/01/2025
4091,FAREWAY STORES #705 / CLEAR LAKE,A,910 HWY 18 W,CLEAR LAKE,IA,50428,POINT (-93.40042 43.14227),01/01/2025
5280,YESWAY STORE # 10011/ MASON CITY,A,1920 FEDERAL AVE S,MASON CITY,IA,50401,POINT (-93.20199 43.13335),01/01/2025
5789,CASEY'S GENERAL STORE #2512 / HILLS,A,310 W MAIN ST,HILLS,IA,52235,POINT (-91.54093 41.55421),01/01/2025
5764,CASEY'S GENERAL STORE #1484 / MUSCATINE,A,1111 OREGON ST,MUSCATINE,IA,52761,POINT (-91.06328 41.40423),01/01/2025
3873,TARGET STORE T-1113 / CORALVILLE,A,1441 CORAL RIDGE AVE,CORALVILLE,IA,52241,POINT (-91.60845 41.69072),01/01/2025
2836,CVS PHARMACY #8546 / WATERLOO,I,205 FRANKLIN STREET,WATERLOO,IA,50703,POINT (-92.33733 42.50337),01/01/2025
5900,NEW STAR FLETCHER / WATERLOO,A,315 FLETCHER AVE,WATERLOO,IA,50701,POINT (-92.36714 42.4891),01/01/2025
010383,O SO GOOD WINERY & DISTILLERY / (ET),I,2093 20TH AVENUE SOUTHEAST,DYERSVILLE,IA,52040,POINT (-91.0979 42.46882),01/01/2025
5551,CASEY'S GENERAL STORE #2769 / WILLIAMSBURG,A,130 W EVANS ST,WILLIAMSBURG,IA,52361,POINT (-92.00946 41.68995),01/01/2025
5965,CASEY'S GENERAL STORE #1499 / CHARITON,A,418 S. 7TH ST,CHARITON,IA,50049,POINT (-93.30344 41.01019),01/01/2025
5704,WASHINGTON LIQUOR & TOBACCO OUTLET,I,304 WEST MADISON STREET,WASHINGTON,IA,52353,POINT (-91.69474 41.29648),01/01/2025
4745,WALGREENS #05042 / CEDAR RAPIDS,A,3325 16TH AVE SW,CEDAR RAPIDS,IA,52404,POINT (-91.71538 41.96358),01/01/2025
5986,CASEY'S GENERAL STORE #2366 / OSKALOOSA,A,1809 9TH AVE E,OSKALOOSA,IA,52577,POINT (-92.62307 41.28717),01/01/2025
2566,HY-VEE FOOD STORE (1353) / KNOXVILLE,A,813 N LINCOLN STE 1,KNOXVILLE,IA,50138,POINT (-93.10948 41.32519),01/01/2025
6171,SMOKER'S GENIE 2 / DES MOINES,I,3408 MERLE HAY ROAD,DES MOINES,IA,50310,POINT (-93.69825 41.62526),01/01/2025
4967,JEFF'S MARKET / BLUE GRASS,A,"102, W MAYNE ST",BLUE GRASS,IA,52726,POINT (-90.76599 41.5094),01/01/2025
4960,AJ'S LIQUOR III,A,2401 A CHAMBERLAIN ST,AMES,IA,50010,POINT (-93.64896 42.02142),01/01/2025
6305,JET STOP HOUGHTON / HOUGHTON,A,512 MAIN STREET,HOUGHTON,IA,52631,POINT (-91.60956 40.78469),01/01/2025
5661,UPTOWN LIQUOR & TOBACCO / CEDAR RAPIDS,I,2000 WILEY BLVD SW STE 106,CEDAR RAPIDS,IA,52404,POINT (-91.72584 41.95975),01/01/2025
2550,HY-VEE FOOD STORE (1473) / OSCEOLA,A,510 WEST MCLANE,OSCEOLA,IA,50213,POINT (-93.7731 41.02933),01/01/2025
5687,CASEY'S GENERAL STORE #3756 / CEDAR RAPIDS,A,4560 16TH AVE SW,CEDAR RAPIDS,IA,52404,POINT (-91.72846 41.96377),01/01/2025
010101,CUBBY'S ODEBOLT / ODEBOLT,A,121 NORTH DES MOINES STREET,ODEBOLT,IA,51458,POINT (-95.24533 42.31181),01/01/2025
4374,KUM & GO #141 / GRIMES,A,1950 PRINCETON DR,GRIMES,IA,50111,POINT (-93.77294 41.67349),01/01/2025
3456,QUICK SHOP / CLEAR LAKE,I,904 N 8TH ST,CLEARLAKE,IA,50428,POINT (-93.3788 43.14286),01/01/2025
010237,YESWAY #1033 / MASON CITY,I,1465 4TH STREET SOUTHEAST,MASON CITY,IA,50401,POINT (-93.17157 43.14807),01/01/2025
4543,CASEY'S GENERAL STORE #2924 / MARION,A,1100 EAGLE VIEW DR,MARION,IA,52302,POINT (-91.55341 42.03647),01/01/2025
5218,GASLAND EXPRESS / CHARITON,I,"2130, COURT AVE",CHARITON,IA,50049,POINT (-93.32643 41.01457),01/01/2025
6093,CASEY'S #2741 / SIDNEY,A,901 INDIANA ST,SIDNEY,IA,51652,POINT (-95.64651 40.74839),01/01/2025
3790,WAL-MART 0784 / MT PLEASAN,A,1045 N GRAND AVE,MT PLEASANT,IA,52641,POINT (-91.54109 40.97909),01/01/2025
010319,CALAMUS COUNTRY STORE / CALAMUS,A,91 CLINTON STREET,CALAMUS,IA,52729,POINT (-90.76254 41.82927),01/01/2025
4491,CASEY'S GENERAL STORE #2772 / CEDAR RAPIDS,A,3349 MT VERNON RD SE,CEDAR RAPIDS,IA,52403,POINT (-91.61903 41.97685),01/01/2025
5567,KUM & GO #3504 / IOWA CITY,A,1310 S GILBERT ST,IOWA CITY,IA,52240,POINT (-91.53203 41.64614),01/01/2025
5670,JONESY'S STOP N SHOP,A,104 N 1ST ST,ROCKWELL,IA,50469,POINT (-93.19198 42.98552),01/01/2025
